OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,YearCollected,MonthCollected,DayCollected,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,Measure,ResultSampleFractionText,Result,Unit,Unit_full,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96400014,Sample-Routine,Water,Surface Water,1964,2,11,2/11/64,,,2/20/64,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10598699,,,Nitrate,Total,0.06,mg/L,mg/l as N,,Historical,,Actual,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96400014,Sample-Routine,Water,Surface Water,1964,2,11,2/11/64,,,2/20/64,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10598717,,,Nitrate,Total,0.3,mg/L,mg/l asNO3,,Historical,,Actual,,,,,,,,,,,71850,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300016,Sample-Routine,Water,Surface Water,1963,4,11,4/11/63,,,4/20/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585243,,,Nitrate,Total,0.16,mg/L,mg/l as N,,Historical,,Actual,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300016,Sample-Routine,Water,Surface Water,1963,4,11,4/11/63,,,4/20/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585261,,,Nitrate,Total,0.7,mg/L,mg/l asNO3,,Historical,,Actual,,,,,,,,,,,71850,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300022,Sample-Routine,Water,Surface Water,1963,6,6,6/6/63,,,6/10/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585417,,,Nitrate,Total,0.09,mg/L,mg/l as N,,Historical,,Actual,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300022,Sample-Routine,Water,Surface Water,1963,6,6,6/6/63,,,6/10/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585435,,,Nitrate,Total,0.4,mg/L,mg/l asNO3,,Historical,,Actual,,,,,,,,,,,71850,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300029,Sample-Routine,Water,Surface Water,1963,8,11,8/11/63,,,8/20/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585620,,,Nitrate,Total,0.2,mg/L,mg/l as N,,Historical,,Actual,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300029,Sample-Routine,Water,Surface Water,1963,8,11,8/11/63,,,8/20/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585638,,,Nitrate,Total,0.9,mg/L,mg/l asNO3,,Historical,,Actual,,,,,,,,,,,71850,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96500001,Sample-Routine,Water,Surface Water,1964,10,1,10/1/64,,,10/31/64,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10616343,,,Nitrate,Total,0.34,mg/L,mg/l as N,,Historical,,Actual,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96500001,Sample-Routine,Water,Surface Water,1964,10,1,10/1/64,,,10/31/64,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10616361,,,Nitrate,Total,1.5,mg/L,mg/l asNO3,,Historical,,Actual,,,,,,,,,,,71850,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300013,Sample-Routine,Water,Surface Water,1963,3,11,3/11/63,,,3/20/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585156,,,Nitrate,Total,0.23,mg/L,mg/l as N,,Historical,,Actual,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300013,Sample-Routine,Water,Surface Water,1963,3,11,3/11/63,,,3/20/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585174,,,Nitrate,Total,1,mg/L,mg/l asNO3,,Historical,,Actual,,,,,,,,,,,71850,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96400019,Sample-Routine,Water,Surface Water,1964,4,11,4/11/64,,,4/20/64,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10598846,,,Nitrate,Total,0.32,mg/L,mg/l as N,,Historical,,Actual,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96400019,Sample-Routine,Water,Surface Water,1964,4,11,4/11/64,,,4/20/64,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10598864,,,Nitrate,Total,1.4,mg/L,mg/l asNO3,,Historical,,Actual,,,,,,,,,,,71850,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96400017,Sample-Routine,Water,Surface Water,1964,3,11,3/11/64,,,3/19/64,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10598788,,,Nitrate,Total,0.81,mg/L,mg/l as N,,Historical,,Actual,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96400017,Sample-Routine,Water,Surface Water,1964,3,11,3/11/64,,,3/19/64,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10598806,,,Nitrate,Total,3.6,mg/L,mg/l asNO3,,Historical,,Actual,,,,,,,,,,,71850,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96500003,Sample-Routine,Water,Surface Water,1964,12,1,12/1/64,,,12/21/64,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10616402,,,Nitrate,Total,0.27,mg/L,mg/l as N,,Historical,,Actual,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96500003,Sample-Routine,Water,Surface Water,1964,12,1,12/1/64,,,12/21/64,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10616420,,,Nitrate,Total,1.2,mg/L,mg/l asNO3,,Historical,,Actual,,,,,,,,,,,71850,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300026,Sample-Routine,Water,Surface Water,1963,7,11,7/11/63,,,7/20/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585533,,,Nitrate,Total,0.29,mg/L,mg/l as N,,Historical,,Actual,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300026,Sample-Routine,Water,Surface Water,1963,7,11,7/11/63,,,7/20/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585551,,,Nitrate,Total,1.3,mg/L,mg/l asNO3,,Historical,,Actual,,,,,,,,,,,71850,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300027,Sample-Routine,Water,Surface Water,1963,7,21,7/21/63,,,7/31/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585562,,,Nitrate,Total,0.09,mg/L,mg/l as N,,Historical,,Actual,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300027,Sample-Routine,Water,Surface Water,1963,7,21,7/21/63,,,7/31/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585580,,,Nitrate,Total,0.4,mg/L,mg/l asNO3,,Historical,,Actual,,,,,,,,,,,71850,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300014,Sample-Routine,Water,Surface Water,1963,3,21,3/21/63,,,3/31/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585185,,,Nitrate,Total,0.2,mg/L,mg/l as N,,Historical,,Actual,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300014,Sample-Routine,Water,Surface Water,1963,3,21,3/21/63,,,3/31/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585203,,,Nitrate,Total,0.9,mg/L,mg/l asNO3,,Historical,,Actual,,,,,,,,,,,71850,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300015,Sample-Routine,Water,Surface Water,1963,4,1,4/1/63,,,4/10/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585214,,,Nitrate,Total,0.11,mg/L,mg/l as N,,Historical,,Actual,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300015,Sample-Routine,Water,Surface Water,1963,4,1,4/1/63,,,4/10/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585232,,,Nitrate,Total,0.5,mg/L,mg/l asNO3,,Historical,,Actual,,,,,,,,,,,71850,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300006,Sample-Routine,Water,Surface Water,1963,1,1,1/1/63,,,1/10/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10584953,,,Nitrate,Total,0.32,mg/L,mg/l as N,,Historical,,Actual,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300006,Sample-Routine,Water,Surface Water,1963,1,1,1/1/63,,,1/10/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10584971,,,Nitrate,Total,1.4,mg/L,mg/l asNO3,,Historical,,Actual,,,,,,,,,,,71850,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300008,Sample-Routine,Water,Surface Water,1963,1,21,1/21/63,,,1/31/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585011,,,Nitrate,Total,0.23,mg/L,mg/l as N,,Historical,,Actual,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300008,Sample-Routine,Water,Surface Water,1963,1,21,1/21/63,,,1/31/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585029,,,Nitrate,Total,0.1,mg/L,mg/l asNO3,,Historical,,Actual,,,,,,,,,,,71850,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300018,Sample-Routine,Water,Surface Water,1963,5,1,5/1/63,,,5/9/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585301,,,Nitrate,Total,0.2,mg/L,mg/l as N,,Historical,,Actual,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300018,Sample-Routine,Water,Surface Water,1963,5,1,5/1/63,,,5/9/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585319,,,Nitrate,Total,0.9,mg/L,mg/l asNO3,,Historical,,Actual,,,,,,,,,,,71850,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96400007,Sample-Routine,Water,Surface Water,1963,12,1,12/1/63,,,12/10/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10598496,,,Nitrate,Total,0.06,mg/L,mg/l as N,,Historical,,Actual,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96400007,Sample-Routine,Water,Surface Water,1963,12,1,12/1/63,,,12/10/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10598514,,,Nitrate,Total,0.3,mg/L,mg/l asNO3,,Historical,,Actual,,,,,,,,,,,71850,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96400003,Sample-Routine,Water,Surface Water,1963,10,21,10/21/63,,,10/31/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10598380,,,Nitrate,Total,0.09,mg/L,mg/l as N,,Historical,,Actual,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96400003,Sample-Routine,Water,Surface Water,1963,10,21,10/21/63,,,10/31/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10598398,,,Nitrate,Total,0,mg/L,mg/l asNO3,,Historical,,Actual,,,,,,,,,,,71850,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96400018,Sample-Routine,Water,Surface Water,1964,4,8,4/8/64,,,4/10/64,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10598817,,,Nitrate,Total,0.29,mg/L,mg/l as N,,Historical,,Actual,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96400018,Sample-Routine,Water,Surface Water,1964,4,8,4/8/64,,,4/10/64,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10598835,,,Nitrate,Total,1.3,mg/L,mg/l asNO3,,Historical,,Actual,,,,,,,,,,,71850,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96400023,Sample-Routine,Water,Surface Water,1964,5,18,5/18/64,,,5/23/64,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10598922,,,Nitrate,Total,0.29,mg/L,mg/l as N,,Historical,,Actual,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96400023,Sample-Routine,Water,Surface Water,1964,5,18,5/18/64,,,5/23/64,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10598940,,,Nitrate,Total,1.3,mg/L,mg/l asNO3,,Historical,,Actual,,,,,,,,,,,71850,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96500002,Sample-Routine,Water,Surface Water,1964,11,1,11/1/64,,,11/14/64,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10616373,,,Nitrate,Total,0.2,mg/L,mg/l as N,,Historical,,Actual,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96500002,Sample-Routine,Water,Surface Water,1964,11,1,11/1/64,,,11/14/64,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10616391,,,Nitrate,Total,0.9,mg/L,mg/l asNO3,,Historical,,Actual,,,,,,,,,,,71850,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300036,Sample-Routine,Water,Surface Water,1963,9,16,9/16/63,,,9/20/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585774,,,Nitrate,Total,0.11,mg/L,mg/l as N,,Historical,,Actual,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300036,Sample-Routine,Water,Surface Water,1963,9,16,9/16/63,,,9/20/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585792,,,Nitrate,Total,0.5,mg/L,mg/l asNO3,,Historical,,Actual,,,,,,,,,,,71850,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300035,Sample-Routine,Water,Surface Water,1963,9,9,9/9/63,,,9/15/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585745,,,Nitrate,Total,0.11,mg/L,mg/l as N,,Historical,,Actual,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300035,Sample-Routine,Water,Surface Water,1963,9,9,9/9/63,,,9/15/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585763,,,Nitrate,Total,0.5,mg/L,mg/l asNO3,,Historical,,Actual,,,,,,,,,,,71850,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300028,Sample-Routine,Water,Surface Water,1963,8,1,8/1/63,,,8/10/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585591,,,Nitrate,Total,0.16,mg/L,mg/l as N,,Historical,,Actual,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300028,Sample-Routine,Water,Surface Water,1963,8,1,8/1/63,,,8/10/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585609,,,Nitrate,Total,0.7,mg/L,mg/l asNO3,,Historical,,Actual,,,,,,,,,,,71850,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96400031,Sample-Routine,Water,Surface Water,1964,8,1,8/1/64,,,8/4/64,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10599094,,,Nitrate,Total,0.2,mg/L,mg/l as N,,Historical,,Actual,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96400031,Sample-Routine,Water,Surface Water,1964,8,1,8/1/64,,,8/4/64,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10599112,,,Nitrate,Total,0.9,mg/L,mg/l asNO3,,Historical,,Actual,,,,,,,,,,,71850,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300020,Sample-Routine,Water,Surface Water,1963,5,20,5/20/63,,,5/29/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585359,,,Nitrate,Total,0.13,mg/L,mg/l as N,,Historical,,Actual,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300020,Sample-Routine,Water,Surface Water,1963,5,20,5/20/63,,,5/29/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585377,,,Nitrate,Total,0.4,mg/L,mg/l asNO3,,Historical,,Actual,,,,,,,,,,,71850,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96400010,Sample-Routine,Water,Surface Water,1964,1,1,1/1/64,,,1/10/64,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10598583,,,Nitrate,Total,0.14,mg/L,mg/l as N,,Historical,,Actual,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96400010,Sample-Routine,Water,Surface Water,1964,1,1,1/1/64,,,1/10/64,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10598601,,,Nitrate,Total,0.6,mg/L,mg/l asNO3,,Historical,,Actual,,,,,,,,,,,71850,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300011,Sample-Routine,Water,Surface Water,1963,2,21,2/21/63,,,2/28/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585098,,,Nitrate,Total,0.16,mg/L,mg/l as N,,Historical,,Actual,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300011,Sample-Routine,Water,Surface Water,1963,2,21,2/21/63,,,2/28/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585116,,,Nitrate,Total,0.7,mg/L,mg/l asNO3,,Historical,,Actual,,,,,,,,,,,71850,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300037,Sample-Routine,Water,Surface Water,1963,9,21,9/21/63,,,9/30/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585803,,,Nitrate,Total,0.09,mg/L,mg/l as N,,Historical,,Actual,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300037,Sample-Routine,Water,Surface Water,1963,9,21,9/21/63,,,9/30/63,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585821,,,Nitrate,Total,0.4,mg/L,mg/l asNO3,,Historical,,Actual,,,,,,,,,,,71850,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300033,Sample-Routine,Water,Surface Water,1963,9,1,9/1/63,,,9/3/63,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585687,,,Nitrate,Total,0.27,mg/L,mg/l as N,,Historical,,Actual,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96300033,Sample-Routine,Water,Surface Water,1963,9,1,9/1/63,,,9/3/63,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10585705,,,Nitrate,Total,1.2,mg/L,mg/l asNO3,,Historical,,Actual,,,,,,,,,,,71850,,,,,,,,,,,,,,,,,,,,,,,NWIS
