OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,YearCollected,MonthCollected,DayCollected,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97500019,Sample-Routine,Water,Surface Water,1975,7,29,7/29/75,10:00:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10893308,,,gamma-HCH (Lindane),Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39340,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97500019,Sample-Routine,Water,Surface Water,1975,7,29,7/29/75,10:00:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10893309,,,"Chlordane, technical",Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39350,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97500019,Sample-Routine,Water,Surface Water,1975,7,29,7/29/75,10:00:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10893310,,,"p,p'-DDD",Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39360,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97500019,Sample-Routine,Water,Surface Water,1975,7,29,7/29/75,10:00:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10893311,,,"p,p'-DDE",Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39365,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97500019,Sample-Routine,Water,Surface Water,1975,7,29,7/29/75,10:00:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10893312,,,"p,p'-DDT",Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39370,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97500019,Sample-Routine,Water,Surface Water,1975,7,29,7/29/75,10:00:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10893313,,,Dieldrin,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39380,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97500019,Sample-Routine,Water,Surface Water,1975,7,29,7/29/75,10:00:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10893314,,,Endrin,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39390,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97500019,Sample-Routine,Water,Surface Water,1975,7,29,7/29/75,10:00:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10893315,,,Ethion,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39398,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97500019,Sample-Routine,Water,Surface Water,1975,7,29,7/29/75,10:00:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10893316,,,Toxaphene,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39400,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97500019,Sample-Routine,Water,Surface Water,1975,7,29,7/29/75,10:00:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10893317,,,Heptachlor,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39410,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97500019,Sample-Routine,Water,Surface Water,1975,7,29,7/29/75,10:00:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10893318,,,Heptachlor epoxide,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39420,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97500019,Sample-Routine,Water,Surface Water,1975,7,29,7/29/75,10:00:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10893319,,,Polychlorinated biphenyls,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39516,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97500019,Sample-Routine,Water,Surface Water,1975,7,29,7/29/75,10:00:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10893320,,,Malathion,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39530,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97500019,Sample-Routine,Water,Surface Water,1975,7,29,7/29/75,10:00:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10893321,,,Parathion,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39540,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97500019,Sample-Routine,Water,Surface Water,1975,7,29,7/29/75,10:00:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10893322,,,Diazinon,Recoverable,0.01,ug/l,,Historical,,Actual,,,,,,,,,,,39570,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97500019,Sample-Routine,Water,Surface Water,1975,7,29,7/29/75,10:00:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10893323,,,Methyl parathion,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39600,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97500019,Sample-Routine,Water,Surface Water,1975,7,29,7/29/75,10:00:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10893324,,,"2,4-D",Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39730,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97500019,Sample-Routine,Water,Surface Water,1975,7,29,7/29/75,10:00:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10893326,,,Silvex,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39760,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97500019,Sample-Routine,Water,Surface Water,1975,7,29,7/29/75,10:00:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10893327,,,Carbophenothion,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39786,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97500019,Sample-Routine,Water,Surface Water,1975,7,29,7/29/75,10:00:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10893328,,,Carbophenothion-methyl,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39790,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600024,Sample-Routine,Water,Surface Water,1975,10,17,10/17/75,12:20:00,CDT,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007212,,,Aldrin,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39330,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600024,Sample-Routine,Water,Surface Water,1975,10,17,10/17/75,12:20:00,CDT,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007213,,,gamma-HCH (Lindane),Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39340,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600024,Sample-Routine,Water,Surface Water,1975,10,17,10/17/75,12:20:00,CDT,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007214,,,"Chlordane, technical",Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39350,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600024,Sample-Routine,Water,Surface Water,1975,10,17,10/17/75,12:20:00,CDT,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007215,,,"p,p'-DDD",Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39360,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600024,Sample-Routine,Water,Surface Water,1975,10,17,10/17/75,12:20:00,CDT,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007216,,,"p,p'-DDE",Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39365,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600024,Sample-Routine,Water,Surface Water,1975,10,17,10/17/75,12:20:00,CDT,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007217,,,"p,p'-DDT",Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39370,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600024,Sample-Routine,Water,Surface Water,1975,10,17,10/17/75,12:20:00,CDT,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007218,,,Dieldrin,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39380,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600024,Sample-Routine,Water,Surface Water,1975,10,17,10/17/75,12:20:00,CDT,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007219,,,Endrin,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39390,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600024,Sample-Routine,Water,Surface Water,1975,10,17,10/17/75,12:20:00,CDT,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007220,,,Ethion,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39398,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600024,Sample-Routine,Water,Surface Water,1975,10,17,10/17/75,12:20:00,CDT,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007221,,,Toxaphene,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39400,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600024,Sample-Routine,Water,Surface Water,1975,10,17,10/17/75,12:20:00,CDT,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007222,,,Heptachlor,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39410,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600024,Sample-Routine,Water,Surface Water,1975,10,17,10/17/75,12:20:00,CDT,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007223,,,Heptachlor epoxide,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39420,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600024,Sample-Routine,Water,Surface Water,1975,10,17,10/17/75,12:20:00,CDT,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007224,,,Polychlorinated biphenyls,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39516,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600024,Sample-Routine,Water,Surface Water,1975,10,17,10/17/75,12:20:00,CDT,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007225,,,Malathion,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39530,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600024,Sample-Routine,Water,Surface Water,1975,10,17,10/17/75,12:20:00,CDT,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007226,,,Parathion,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39540,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600024,Sample-Routine,Water,Surface Water,1975,10,17,10/17/75,12:20:00,CDT,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007227,,,Diazinon,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39570,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600024,Sample-Routine,Water,Surface Water,1975,10,17,10/17/75,12:20:00,CDT,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007228,,,Methyl parathion,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39600,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600024,Sample-Routine,Water,Surface Water,1975,10,17,10/17/75,12:20:00,CDT,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007229,,,"2,4-D",Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39730,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600024,Sample-Routine,Water,Surface Water,1975,10,17,10/17/75,12:20:00,CDT,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007231,,,Silvex,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39760,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600024,Sample-Routine,Water,Surface Water,1975,10,17,10/17/75,12:20:00,CDT,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007232,,,Carbophenothion,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39786,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600024,Sample-Routine,Water,Surface Water,1975,10,17,10/17/75,12:20:00,CDT,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007233,,,Carbophenothion-methyl,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39790,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600030,Sample-Routine,Water,Surface Water,1976,4,15,4/15/76,11:00:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007482,,,Aldrin,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39330,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600030,Sample-Routine,Water,Surface Water,1976,4,15,4/15/76,11:00:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007483,,,Aldrin,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39333,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600030,Sample-Routine,Water,Surface Water,1976,4,15,4/15/76,11:00:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007484,,,gamma-HCH (Lindane),Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39340,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600030,Sample-Routine,Water,Surface Water,1976,4,15,4/15/76,11:00:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007485,,,gamma-HCH (Lindane),Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39343,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600030,Sample-Routine,Water,Surface Water,1976,4,15,4/15/76,11:00:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007486,,,"Chlordane, technical",Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39350,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600030,Sample-Routine,Water,Surface Water,1976,4,15,4/15/76,11:00:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007487,,,"Chlordane, technical",Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39351,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600030,Sample-Routine,Water,Surface Water,1976,4,15,4/15/76,11:00:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007488,,,"p,p'-DDD",Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39360,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600030,Sample-Routine,Water,Surface Water,1976,4,15,4/15/76,11:00:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007489,,,"p,p'-DDD",Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39363,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600030,Sample-Routine,Water,Surface Water,1976,4,15,4/15/76,11:00:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007490,,,"p,p'-DDE",Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39365,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600030,Sample-Routine,Water,Surface Water,1976,4,15,4/15/76,11:00:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007491,,,"p,p'-DDE",Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39368,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600030,Sample-Routine,Water,Surface Water,1976,4,15,4/15/76,11:00:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007492,,,"p,p'-DDT",Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39370,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600030,Sample-Routine,Water,Surface Water,1976,4,15,4/15/76,11:00:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007493,,,"p,p'-DDT",Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39373,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600030,Sample-Routine,Water,Surface Water,1976,4,15,4/15/76,11:00:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007494,,,Dieldrin,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39380,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600030,Sample-Routine,Water,Surface Water,1976,4,15,4/15/76,11:00:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007495,,,Dieldrin,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39383,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600030,Sample-Routine,Water,Surface Water,1976,4,15,4/15/76,11:00:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007496,,,Endrin,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39390,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600030,Sample-Routine,Water,Surface Water,1976,4,15,4/15/76,11:00:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007497,,,Endrin,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39393,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600030,Sample-Routine,Water,Surface Water,1976,4,15,4/15/76,11:00:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007498,,,Ethion,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39398,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600030,Sample-Routine,Water,Surface Water,1976,4,15,4/15/76,11:00:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007499,,,Toxaphene,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39400,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600030,Sample-Routine,Water,Surface Water,1976,4,15,4/15/76,11:00:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007500,,,Toxaphene,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39403,,,,,,,,,,,,,,,,,,,,,,,NWIS
